Nneka (Enugu),gud evening everyone,44
Wuraola H.,So many of us,44
Toke T.,Sannu,46
Abigail H.,third trimester gang,46
Florence J.,Hearing you,46
Folashade X.,Okay,46
Ganiyat X.,First trimester gang,46
Eniola U.,Pregnancy class,46
Fatima M.,Nno ,47
Nneka W.,So many of us,47
Justina (Maitama),Check your audio,47
Nike Y.,will there be a replay?,47
Beatrice U.,Thank you for organizing this,47
Remi A.,Check your audio,49
Uzo D.,We re plenty here,49
Jennifer I.,My network,50
Ayra (Kano),We are waiitng,50
Aderonke U.,Nice outfit,50
Taiwo (Nyanya),Alright,50
Chinyere R.,Network,52
Waje D.,finally i made it,52
Winifred (Badagry),Go on,53
Abosede I.,Hi Mrs Luther,53
Modupe Q.,Perfect audio,56
Mimi M.,Weldone ma,56
Prisca Z.,True ,56
Mary X.,Amen o,56
Hannah Z.,Postpartum gang,56
Ifeoma A.,Proud member,58
Efe (Onitsha),Ltes start,58
Nike D.,Port Harcourt present,59
Bilkis K.,Welcome everyone,59
Justina T.,pregnant and ready,59
Yinka B.,great connection,59
Aisha G.,Ready 2 learn,59
Ayra G.,Video is clear,60
Zara (Nairobi),Welcome everyone,60
Rosemary U.,We are with you,61
Remi E.,we re with u,61
Teni X.,oya lets go,61
Sarah I.,Start ma,61
Eniola Z.,Is it starting soon?,61
Omotola M.,Use headphones,61
Folashade (Johannesburg),love this community,63
Gladys H.,Network is fluctuating but I m here,63
Ify I.,Proud member,63
Comfort P.,i'm here,63
Zuwaira Y.,Joining from UK,63
Rita S.,pen and paper ready,65
Efe I.,Volume na okay,65
Mojisola Y.,ttc gang,65
Chioma (Enugu),sound perfect,67
Eniola Y.,I don't know gneder yet,67
Tosin E.,third trimester gang,67
Helen E.,Log out and in,67
Zainab E.,click d speaker icon,67
Omowunmi (Gwarinpa),Education,68
Zainab H.,Start ma,68
Maryam O.,I don't know gender yet,69
Zainab B.,finally i made it,69
Vimi L.,Weldone ma,69
Funke E.,na it starting soon?,69
Mojisola D.,Okay,69
Faith G.,Following,70
Teni (Lugbe),Hello mamas,70
Precious G.,let's go,70
Wuraola R.,tell us more,70
Faith B.,let's go,71
Linda (Asokoro),Sound perfect,71
Adetola S.,Checking in,71
Waje Y.,sannu,72
Vimi N.,Hoping for a safe delivery,72
Busola B.,Great connection,72
Winifred A.,Listenign,72
Aisha (Kubwa),on standby,72
Beatrice Z.,Following,72
Nafisat N.,Loud,74
Tolulope X.,kano watching,74
Nse R.,joining from uk,74
Pelu A.,Writing,74
Nse (Garki),Interesting,74
Veronica S.,Ready to learn,75
Morayo A.,Hello from Abuja,75
Ifeoma B.,Glad too be here,75
Josephine F.,No echo,75
Seyi J.,Amen,78
Rebecca G.,Recording allowed?,78
Rita P.,Port Harcourt present,79
Jumoke A.,hello mamas,79
Ejiro E.,Abuja is in the building,80
Adeola P.,just delivered,80
Gloria K.,On standby,80
Lisa V.,Ready to learn,80
Rita (Nyanya),Don't distract her,80
Halima K.,Hi sisters,81
Miriam (London),Joining from UK,81
Grace S.,Okay ma,81
Chidinma Q.,Yes audio is good,81
Sade A.,Listening,81
Yemi X.,Pen and paper ready,81
Zainab G.,Audio is good,82
Jennifer F.,sound is fine here,82
Aisha Z.,Let's go,82
Yemi V.,Interesting,88
Hadiza G.,On standby,88
Nkechi C.,start ma,89
Idara (Sokoto),third trimester gang,89
Bosede H.,We are waiting,89
Elizabeth M.,I don't know gender yet,89
Mary O.,God do it for me,90
Kemi N.,we are many o,90
Chioma P.,My doctor recommended this,90
Hannah U.,Present,90
Paulina R.,Hearing you,90
Deborah R.,We are ready,91
Tina F.,is it starting soon?,91
Wunmi A.,Welcome everyone,92
Jumai Z.,we dey here,92
Patience Q.,i hope network allows me,92
Chinyere Y.,We can hear,92
Yani E.,Facebook brought me here,93
Adetola S.,Waiting for d start,93
Iyabo S.,Will there be a replay?,93
Miriam E.,Love the background,93
Xara D.,network,94
Prisca D.,Jotting,94
Temi (Houston),Good too go,94
Chiwendu W.,greetings from ph,94
Zara (Atlanta),Can see you,94
Lola B.,I want triplets,94
Mercy (Festac),Hello mamas,97
Adetola C.,so true,97
Juliet (London),Amen,97
Joy C.,Thank you for organizing this,97
Hadiza C.,hello mamas,97
Rebecca W.,Sound perfect,98
Olivia H.,Lets start,98
Jessica R.,Let's go,98
Esther N.,Team Girl,98
Paulina G.,Nice outfit,98
Wunmi A.,First time mom here,98
Helen D.,Hye guys,99
Soso H.,Can't hear,99
Teni P.,Good evening o,99
Folashade J.,I joined late,99
Lisa X.,Team Boy,99
Temi (Owerri),Wow 900 people?,100
Halima (Surulere),Hif rom Lagos,100
Ogechi J.,Just delivered,100
Waje S.,Audio na good,100
Aderonke (Oshodi),na it starting soon?,100
Ashley (Gbagada),Oya lets go,100
Chidinma W.,Audio is good,102
Grace P.,Thrive mom,102
Folake L.,Port Harcourt present,102
Efe D.,Finally I made it,102
Ezinne U.,first trimester gang,103
Nicole (Epe),nice outfit,103
Simi (Chicago),Saved,104
Ify R.,Waiting for d start,104
Folashade C.,My husband is watching with me,104
Nkechi U.,luv the background,104
Hadiza D.,Love this community,104
Miriam M.,Wow 900 people?,106
Omawumi F.,we are many o,106
Kemi B.,Okay ,106
Omowunmi F.,facebook brought me here,106
Bisi (Enugu),I have my notebook,106
Ogechi I.,Can hear you clearly,107
Nkechi I.,let's go,107
Lara X.,Video perfect,107
Yetunde H.,Nice outfit,107
Lilian J.,i joined late,107
Winifred Z.,Team Boy,107
Rosemary (Dubai),We re many o,110
Hannah V.,i can hear u,110
Veronica B.,TTC gang,110
Olamide (Asokoro),Team Boy,112
Lilian Z.,can't hear,112
Adetola D.,trhive mom,112
Ganiyat F.,Hoping for a safe delivery,113
Ashley F.,Team Girl,113
Rita G.,Hoping for twins,113
Grace (London),No sound,113
Grace Q.,i was almost late,113
Nneoma R.,Enugu active,116
Kudirat R.,Listening,116
Omotola O.,Let's go,116
Kafayat A.,Pregnancy class,116
Mimi Q.,Okay,116
Deborah Y.,So true,118
Ganiyat T.,Tell us more,118
Aisha W.,Can't hear,118
Tolulope J.,Audio perfect,118
Ashley E.,Start start,118
Ganiyat (Mushin),Sannu,119
Jumoke T.,Proud member,119
Nkechi B.,Warri no dey carry last,119
Olamide (Asaba),gud to go,119
Toke G.,time is going,119
Ganiyat D.,deep ,120
Rebecca U.,hi mrs luther,120
Ugomma W.,second time mom here,120
Damilola S.,Interesting,121
Sarah (Victoria Island),gud evening ma,121
Esther G.,Video is clear,122
Nike (Ogudu),Saw this on instagram,122
Folashade F.,Warri no dey carry last,122
Lilian D.,Evening all,123
Toyin O.,no echo,123
Zainab (Warri),Evening all,123
Lara I.,amen,123
Mimi W.,Audio check 1 2,125
Lisa (Ilorin),Great connection,125
Toyin F.,Start ma,126
Deborah A.,go on,126
Nicole S.,amen o,126
Patience X.,We r with u,126
Fatima W.,Glad to be here,126
Nneoma W.,kano watching,126
Bola R.,Okay  ,128
Taiwo J.,Hi sisters,128
Nike (Ikeja),Second time mom here,128
Victoria K.,recording allowed?,129
Tolu (Jos),port harcourt present,129
Victoria X.,Checking in,129
Oluwaseun G.,will there be a replay?,131
Tiwa E.,Listening,131
Lara (London),Warri no dey carry last,131
Uche E.,Refresh,132
Ibiwari M.,Hoping for a safe delivery,132
Chioma J.,Benin city active,133
Folake N.,We r waiting,133
Olamide R.,Warri no dey carry last,133
Abosede A.,first trimester gang,133
Theresa T.,Ekale o,133
Nse G.,enugu cative,134
Ashley O.,Volume is okay,134
Idara D.,Okay ,134
Hadiza U.,Ready to learn,134
Aisha (Birmingham),good evening ma,134
Modupe T.,amen o,134
Seyi (Calabar),My doctor recommended this,136
Esther J.,I have my notebook,136
Bukola N.,my friend sent me the link,136
Theresa (Onitsha),i hope network allows me,136
Amaka T.,hi from lagos,136
Ada O.,Safe delivery for all of us,138
Yinka U.,Listening,138
Adetola G.,Pregnancy class,138
Gloria (Zaria),Good evening veeryone,138
Theresa G.,I'm here,144
Tina (Ilorin),I understand,144
Titilayo D.,Video perfect,144
Gloria A.,Time is goign,144
Seyi S.,I have my notebook,144
Iyabo Z.,It's your newtork,145
Grace K.,Tell us more,145
Sarah K.,pen and paper ready,145
Ufuoma Z.,Finally I made it,145
Rebecca A.,evening all,145
Yemi (Accra),checking in,146
Mary T.,So true,146
Doris W.,Thrive mom,146
Nicole S.,God do it for me,147
Ejiro O.,saved,147
Rachel Y.,Recorded,147
Aderonke W.,Go on,150
Chidinma X.,check your audio,150
Zina W.,love d background,150
Folake V.,Ready,150
Zainab F.,Good pm,154
Sandra M.,Audio check 1 2,154
Titi J.,thank u for organizing this,154
Ugomma P.,Great connection,154
Esther X.,Sannu,154
Jessica Q.,love the background,154
Ayra X.,Jotting,155
Remi E.,Third trimester gang,155
Yewande U.,So many of us,155
Valerie (Kubwa),sound is crisp,155
Linda (Osogbo),You look good,155
Nneka C.,Will there be a replay?,155
Juliet Q.,Weldone ma,156
Morayo A.,First trimester gang,156
Simi (Gwarinpa),amen,156
Funke Y.,let sstart,156
Seyi (Kano),i can hear u,157
Seyi M.,Audio is good,157
Paulina F.,Time na going,157
Hope N.,No echo,157
Eniola (Akure),I'm here,157
Abigail M.,Music is nice,157
Kehinde V.,Go on,158
Bosede (Ikeja),na it starting soon?,158
Yani T.,fololwing,159
Uju K.,Good evening everyone,159
Uche S.,Paya ttention,159
Damilola (Johannesburg),jos connect,159
Kiki Z.,Video perfect,159
Victoria K.,oya lets go,161
Jumai H.,Nno  ,161
Abosede Q.,Summary?,161
Uju X.,pregnancy class,161
Bola F.,learning,161
Damilola (Jabi),i can hear,163
Ufuoma T.,Hmmm  ,163
Wuraola F.,Evening all,164
Miriam (London),hoping for a safe delivery,164
Justina E.,TTC gang,164
Ifeoma M.,Nno ,165
Rachel P.,Go on,165
Tolu N.,i can hear u,165
Kikelomo L.,can see you,165
Omowunmi (Lokogoma),Lagos in d house,166
Bilkis (Asaba),wow 900 people?,166
Raliat Y.,Amen ,167
Maryam J.,okay  ,167
Miriam O.,Audio is gud,167
Remi Z.,Sound na crisp,167
Winifred U.,postpartum gang,170
Megan P.,We r ready,170
Uzo U.,Audio perfect,170
Soso E.,Everything good,170
Ugomma E.,clear,170
Kikelomo L.,Audio is gud,170
Ayra (Ikeja),Ready,171
Faith Z.,Learning,171
Nike V.,Hi Mrs Luther,173
Lisa D.,start start,173
Uju (Benin City),We dey here,173
Prisca (Wuse),warri no dey carry last,173
Aderonke Z.,recording allowed?,173
Chidinma Q.,Lagos in the house,173
Chika V.,Interesting,174
Ijeoma D.,My doctor recommended this,174
Sefinat A.,Can see you,174
Chidinma B.,I want triplets,176
Nicole U.,sound perfect,176
Nneka N.,saw this on instagram,176
Shola X.,saw this on instagram,177
Kudirat (Onitsha),thank you for organizing this,177
Megan R.,i don't know gender yet,177
Wendy Y.,First trimester gang,177
Yinka D.,team boy,178
Ogechi A.,i canh ear,178
Yetunde N.,I can hear,178
Hope (Abuja),Ekale o,178
Folake K.,My husband is watching with me,178
Kudirat Z.,Oya lets go,178
Stella T.,first trimester gang,180
Grace J.,Education,180
Stella B.,My friend sent me the link,182
Abigail G.,We edy here,182
Nneoma A.,hi from lagos,182
Tosin (Ajah),Port Harcourt present,182
Hauwa (Yaba),amen o,183
Bunmi M.,Following,183
Hope B.,godo pm,183
Ibiwari S.,Go on,183
Kehinde (Benin City),clear,185
Ufuoma O.,Great connection,185
Raliat L.,We r waiting,185
Amanda A.,Team Boy,185
Ashley (Kano),postpartum gang,187
Valerie G.,weldone ma,187
Olamide E.,jos connect,187
Olivia D.,Evening all,188
Queen Y.,enugu actiev,188
Comfort Y.,i can hear u loud,188
Folake I.,network,188
Xara Y.,we are waiting,189
Rita Z.,warri no dey carry last,189
Yetunde O.,Will there be replay?,189
Comfort H.,i can hear you loud,189
Linda L.,Hoping for twins,190
Ezinne (Enugu),Will there be replay?,190
Maryam Z.,Hey guys,190
Sarah T.,We re iwth you,190
Amaka I.,great connection,190
Abigail Q.,Everything good,193
Toyin A.,Team Girl,193
Zainab F.,ttc gang,194
Gladys T.,amen,194
Aderonke R.,hearing you,194
Sefinat G.,So many of us,194
Abosede P.,my husband is watching with me,194
Loveth (Nairobi),I'm here,194
Simi S.,lets start,195
Adeola (Warri),enugu active,195
Grace T.,It's your network,195
Ify V.,yes we can hear,195
Hope L.,lets start,195
Onyinye A.,I can hear you loud,195
Wuraola S.,Abuja is in the building,198
Philomena (Atlanta),Team Girl,198
Helen N.,Loud and clear,198
Justina R.,Don't distract her,198
Beatrice (Ilorin),we r with you,198
Kemi (Victoria Island),loud and clear,198
Chiamaka H.,Can hear u clearly,200
Vimi (Ogudu),Checking in,200
Kemi C.,Checknig in,200
Victoria (Gbagada),Learning,200
Yetunde A.,audio is good,200
Zarah N.,I hope network allows me,201
Temi (Surulere),We are with you,201
Vimi D.,team boy,201
Tiwa P.,I can hear u,201
Ify (Zaria),I need this class,201
Maryam J.,entwork,201
Damilola R.,I hope network allows me,202
Theresa (New York),Writing,202
Remi (Owerri),On standby,202
Ijeoma R.,Snapped,202
Adetola D.,gud evening o,203
Yemisi P.,Start ma,203
Wuraola P.,Lets start,205
Yetunde W.,Welcome everyone,205
Mary H.,network is fluctuating but i am here,206
Dammy (Kaduna),joining from uk,206
Zainab M.,Click d speaker icon,206
Jennifer F.,Finally I made it,206
Grace Y.,Oya lets go,206
Wendy O.,I don't know gender yet,209
Wendy P.,My husband is watching with me,209
Ene C.,Please save the live,209
Bukola O.,pen and paper ready,209
Beatrice S.,yes we can hear,209
Yemi D.,Sound is crisp,210
Jumoke N.,go on,210
Seyi R.,Explain,210
Ngozi Y.,I want triplets,211
Remi H.,I joined late,211
Favour Q.,sannu,211
Yinka D.,Okay  ,211
Damilola F.,finally i made it,211
Ejiro U.,interesting,211
Lola (Maitama),Will there be replay?,212
Nse (Ikeja),First time mom here,212
Ejiro Q.,Amen o,213
Loveth F.,love this community,213
Remi E.,Hi mummies,213
Damilola L.,waiting for the start,213
Esther (Kubwa),we are plenty here,216
Mimi H.,I have my notebook,216
Titilayo (Wuse),pregnant and ready,216
Uzo (Accra),Audio check 1 2,216
Adetola Y.,Sound is crisp,216
Kikelomo X.,Sound is okay,217
Gloria (Mushin),Greetings fromP H,217
Vimi N.,God do it for me,217
Ngozi J.,Will there be replay?,217
Yetunde A.,Hello ladies,217
Modupe H.,Benin city active,219
Omawumi M.,noted,219
Zuwaira V.,Education,219
Uche L.,Second time mom here,219
Rita A.,Finally I made it,219
Yewande H.,Hi from Lagos,219
Winifred (Osogbo),Hi Mrs Luther,220
Titilayo P.,Glad too be here,220
Wimi X.,Greetings from PH,220
Hauwa (Ikorodu),I hope network allows me,221
Hope V.,Focus,221
Hauwa O.,So many of us,221
Jessica E.,ekale o,222
Ada K.,Will there be a replay?,222
Bosede (Atlanta),Amen ,222
Zarah (Oshodi),We dey here,222
Aderonke M.,Pregnancy class,222
Olivia V.,Interesting,222
Pelu (Onitsha),Enugu active,223
Folashade L.,Okay  ,223
Jennifer Y.,Will there be a replay?,224
Titi W.,Check your audio,224
Chika R.,Hi mummies,224
Paulina (Asaba),Benin city active,226
Xara M.,Warri no dey carry last,226
Olivia C.,good evening,226
Paulina R.,Glad to be here,226
Wunmi (Kubwa),Recorded,226
Nini I.,Log out and in,229
Martha I.,I understand,229
Toyin S.,go on,229
Ufuoma T.,Warri no dey carry last,231
Esther Y.,Good evening everyone,231
Jumai P.,sound perfect,231
Nicole W.,good evening ma,231
Chioma E.,loud and clear,232
Hauwa G.,Deep ,232
Bisi (Chicago),We re waiting,235
Yemi (Kano),Sound is crisp,235
Helen (Nairobi),Okay,235
Paulina L.,Hlelo from Abuja,235
Zara Y.,hello mamas,235
Zara D.,yu look good,235
Hannah (Kumasi),Sannu,237
Ayra M.,Pregnant and ready,237
Zainab V.,Hello from Abuja,237
Rosemary J.,Port Harcourt present,237
Aderonke R.,Thank u for organizing this,238
Nkechi (Ogudu),Listening,238
Zainab C.,Saw this on instagram,238
Wuraola V.,inetresting,238
Titilayo G.,Audio perfect,238
Eniola (Victoria Island),Recording allowed?,239
Chiwendu T.,kano watching,239
Elizabeth R.,Okay ,239
Soso O.,time na going,239
Yetunde (Enugu),Good too go,239
Shola Z.,We can hear,239
Ifeoma I.,Team Boy,241
Esther M.,mAen o,241
Patience K.,sound is crisp,241
Jumoke M.,Enugu active,243
Yani G.,Ready to learn,243
Damilola (Gwarinpa),Team Boy,243
Esther C.,Video perfect,243
Chiamaka D.,Sound perfect,243
Idara Z.,Okay ma,243
Sade W.,I want triplets,244
Bolalanle E.,I can hear,244
Zainab F.,i can hear u loud,244
Chidinma L.,love this community,244
Stella A.,We can hear,244
Mary P.,Let's go,247
Shola R.,Snapped,247
Ejiro J.,Waiting for the start,247
Elizabeth J.,Hoping for twins,247
Ezinne H.,My doctor recommended this,248
Amaka A.,Time is going,248
Nicole O.,Learning,248
Josephine X.,Tell us more,248
Prisca Z.,ekale o,248
Maryam Y.,Facebook brought me here,248
Busola B.,Volume is okay,251
Esther A.,I need this class,251
Grace B.,Ready to learn,251
Kudirat Z.,Jotting,251
Loveth M.,loud n clear,252
Florence U.,true ,252
Kemi W.,Okay  ,254
Yemi (Kaduna),Check your audio,254
Ijeoma (Ogudu),on standby,254
Funke I.,Benin city active,254
Simi (Owerri),Proud member,254
Iyabo Z.,Pen and paper ready,256
Tiwa B.,audio is gud,256
Ezinne (Kumasi),Listening,256
Ngozi B.,Second trimester gang,256
Vimi X.,Lagos in the house,256
Winifred T.,it's your network,256
Hauwa (Jabi),okay ma,258
Kafayat (Owerri),everything good,258
Yani S.,just delivered,260
Omawumi U.,Hi mummies,260
Tosin J.,refresh,260
Nike (Jos),We can hear,260
Hannah B.,time na going,260
Theresa (Gbagada),I hope network allows me,264
Ugomma J.,Greetings from PH,264
Rita E.,I'm here,264
Kiki H.,Let's go,264
Toke I.,Amen o,264
Olivia K.,i understand,266
Zina K.,It's your network,266
Chioma L.,Audio perfect,266
Ify (Atlanta),love this community,266
Chidinma O.,I'm here,267
Uzo T.,video perfect,267
Rita J.,I want triplets,267
Nicole (Akure),we are plenty here,267
Zainab J.,snapped,267
Mary R.,Greetings from PH,268
Ada (Dublin),Time is going,268
Zarah J.,Video is clear,268
Nneka N.,hoping for a safe delivery,273
Grace I.,Click d speaker icon,273
Adetola Q.,Team Boy,274
Wuraola A.,Can hear you clearly,274
Dammy (Onitsha),u look good,275
Aderonke W.,Is it starting soon?,275
Ada N.,amen ,275
Comfort M.,So true,275
Linda I.,No echo,275
Kudirat (Dublin),volume up,276
Titilayo A.,first time mom here,276
Favour O.,Weldone ma,276
Florence B.,abeg save the live,276
Gladys (Warri),hmmm ,276
Martha O.,I can hear you loud,276
Zainab S.,Joining from UK,277
Comfort N.,Love d background,277
Chioma H.,recap?,277
Mimi (Ajah),Hoping for a safe delivery,279
Nkechi L.,Audio check 1 2,279
Yetunde B.,Music is nice,279
Josephine F.,First trimester gang,279
Jessica A.,i was almost late,279
Vimi L.,Is it starting soon?,281
Folake (Lekki),saved,281
Elizabeth J.,yes audio is good,281
Wunmi J.,Yes audio is good,281
Dammy E.,No sound,281
Yewande S.,saw this on instagram,281
Toyin Z.,Start ma,285
Justina N.,Yes we can hear,285
Folake (Sokoto),Good evening ma,286
Philomena K.,Sound na okay,286
Olamide (Surulere),Present,286
Paulina H.,we are plenty here,286
Yani P.,Benin city active,286
Raliat N.,My friend sent me the link,287
Amanda (Apapa),hi mrs luther,287
Victoria (Ogudu),Hey guys,287
Chika W.,My friend sent me d link,287
Ijeoma S.,Good pm,287
Gladys R.,Ready,287
Amanda C.,Recording allowed?,288
Martha G.,Ekale o,288
Mimi (Sokoto),Network,290
Favour E.,nno  ,290
Tina N.,Everything good,290
Theresa U.,I can hear u,290
Rita N.,Ready,290
Amaka J.,good too go,290
Zuwaira U.,no echo,291
Toyin (Accra),lagos in d house,291
Doris Z.,Hi sisters,291
Maryam U.,Okaym a,295
Onyinye E.,Click d speaker icon,295
Tosin D.,gud evening everyone,295
Bilkis (Nyanya),Recording allowed?,297
Blessing K.,Great connection,297
Bosede (Ajah),Hoping for a safe delivery,297
Florence R.,time is going,297
Yemi (Dubai),Perfect audio,297
Grace (Maitama),Perfect audio,298
Martha (Chicago),Enugu active,298
Adetola P.,Loud ,298
Wuraola W.,weldone ma,298
Lolo K.,we are many o,298
Precious (Warri),Warri no dey carry last,299
Victoria Z.,Recording allowed?,299
Grace (Utako),thank yu for organizing this,315
Kudirat P.,Welcome everyone,327
Nini O.,Nice outfit,332
Omawumi (Owerri),Joining from UK,335
Chika G.,Start ma,345
Bosede Z.,good pm,354
Favour S.,Loud and clear,355
Theresa H.,i was almost late,359
Dammy C.,Sannu,372
Juliet Y.,I acn hear u,374
Kudirat G.,joining from uk,392
Juliet T.,Saved,395
Iyabo Z.,I need this class,403
Pelu U.,Yes we can hear,411
Hadiza V.,screenshot,418
Lara S.,good evening everyone,420
Simi C.,Yes I panic every time,425
Theresa W.,my bp rises,425
Yetunde (Warri),Babycentre scares me,425
Bosede P.,Stop attacking me lol,426
Loveth B.,that is me,426
Chiamaka A.,Me too,426
Hope L.,information overload,426
Uju M.,babycentre csares me,426
Omowunmi D.,will there be replay?,426
Omawumi B.,yes i worry,428
Kehinde (Surulere),facts,428
Hadiza L.,omg yes,428
Simi R.,So true,428
Titilayo U.,Stop attacking me lol,429
Ufuoma R.,yes ma,429
Nkechi N.,Very rela,429
Tina R.,I thought I was alone,429
Nkechi V.,omg yes,429
Dammy P.,this is my reality,429
Mary S.,my doctor said i should stop,430
Iyabo C.,Yes  ,430
Simi D.,Yessss,430
Tiwa H.,This is me,432
Yani F.,YES ,432
Esther O.,Yes ,432
Xara E.,Me too,432
Teni C.,Reading forums is the worst,433
Damilola W.,yes i get confused,433
Nicole (Sokoto),Definitely,433
Nse U.,this is me,433
Ugomma M.,Wow,433
Ada Y.,YES,434
Winifred D.,definitely,434
Wuraola (Ikeja),100% ,434
Ify R.,yes ma'am,434
Teni Y.,Current situation,434
Stella (Lokogoma),Very real,435
Sade (Kano),Current situation,435
Omowunmi F.,loud  ,435
Uzo K.,yes ma,435
Deborah Z.,Guilty,435
Titi (Isolo),I thought I was alone,436
Ganiyat X.,Wow yes,436
Soso H.,Yessss,436
Dammy S.,You caught me,437
Juliet A.,yes,437
Gloria (Lagos),Hahaha yes,437
Rebecca C.,Me,437
Funke (Akure),Spot on,437
Lisa C.,Yes!!!,439
Onyinye T.,Always,439
Jennifer V.,Hahaha yes,439
Victoria (Jos),Definitely,439
Nkechi B.,I joined late,439
Nafisat D.,Definitely,441
Efe Z.,I need to stop,441
Uche (Ajah),loud  ,441
Sandra T.,Yes ,443
Tiwa G.,100% ,443
Busola H.,Yes,443
Amaka (Garki),Information overload,443
Adetola L.,Yep ,443
Martha P.,My doctor said I should stop,443
Nkechi Z.,yes o,444
Favour E.,My BP rises,444
Faith K.,yes i worry,444
Justina (Dallas),Correct,444
Omowunmi F.,google na my enemy,444
Taiwo (Lekki),accurate,445
Funke P.,yes  ,445
Nneka (Lekki),Hmmm ,445
Rita V.,Yea  ,445
Dammy J.,Network,446
Waje S.,Hmmm  ,446
Tolu F.,Yes,447
Adetola X.,Yes ,447
Yemisi S.,yes i get scared,447
Eniola Z.,fact ,447
Abosede I.,Yes ,448
Mercy H.,yes ,448
Tolu (Houston),Fact,448
Taiwo N.,yes ,449
Sandra D.,Jotting,449
Kehinde B.,information overload,449
Waje Y.,Too much info,450
Elizabeth M.,Yes ma'am,450
Precious D.,Accurate,450
Nicole R.,Correct,451
Gloria (Jos),Yesss,451
Victoria (Ikeja),Spot on,451
Victoria (Owerri),me too,451
Titilayo B.,Pay attention,456
Ganiyat U.,I diagnosed myself,456
Mojisola V.,100 percent,456
Nicole U.,I diagnosed myself,456
Olivia U.,Help me stop,456
Ogechi W.,learning,457
Tina A.,YES,457
Precious H.,YES,457
Faith B.,yes,457
Seyi C.,my doctor said i should stop,457
Chika O.,omg yes,458
Comfort S.,No sound,458
Ngozi (Badagry),YES ,458
Lilian T.,yes i panic,458
Amaka D.,go on,461
Yani Z.,Total confusion,461
Abosede (Gbagada),Yes ma'm,462
Ejiro H.,Total confusion,462
Yinka B.,story of my life,462
